train_id,train_name,source,destination,distance_km,station_count,station_codes,avg_delay_min,avg_delay_std
20127,VISAKHA EXPRESS,TEK,VKN,866.0,15,"TEK,TGL,CEM,TOU,RU,CCA,BNL,SRPM,KLU,KMX,ARK,BAV,CCT,HCM,VKN",58.038,7.892988660830572
21456,RATNACHAL EXP,BVM,DNV,363.0,7,"BVM,MCVM,IPM,CBM,PGDI,KLDI,DNV",27.712,4.368795028380251
19713,JP SC EXP,JP,SC,1726.0,31,"JP,DPA,BNLW,SWM,KOTA,RMA,NAD,UJN,BCH,SJP,SEH,BPL,HBJ,ET,BZU,AMLA,NRKR,CNDB,NAVI,BD,MZR,AK,WHM,HNL,PAU,NED,MUE,NZB,KMC,MED,SC",109.05199999999999,11.149725108719048
28607,PRASHANTI EXP,NML,KMQA,540.0,11,"NML,KI,DGB,TUNI,MTM,PVP,KRNT,JKO,KYND,KVZ,KMQA",59.528,8.65558605756999
21180,TIRUMALA EXP,TCNR,BTTR,467.0,9,"TCNR,NRP,VMD,SCM,NGNT,NMLU,MIPM,MDKU,BTTR",80.264,10.626077827684115
22752,TUNGABHADRA EXP,RLG,DUU,734.0,14,"RLG,VLE,NLR,KTCR,RRJ,MCLE,TMLU,AXR,KRV,SUP,BDPL,KSK,MGV,DUU",128.894,9.154688962493479
13209,RATNACHAL EXP,RML,KMX,529.0,13,"RML,VSKP,BDVR,TEL,VVM,BGNP,TAT,VPL,DUU,NBM,JAQ,DCU,KMX",67.774,11.135916217357238
25601,INTERCITY EXP,PAV,REM,833.0,15,"PAV,PKO,VVM,DMT,NBR,BGNP,CTO,GVMH,TKU,MAG,CEL,JBK,PTT,LMD,REM",133.84,5.468048097813329
29665,TUNGABHADRA EXP,KNLP,BDPL,752.0,14,"KNLP,SAB,POA,TMPM,DIG,PMT,SUDV,TTU,SJMA,PAGM,PPM,BPP,POO,BDPL",80.3,5.537025374693527
20024,TIRUMALA EXP,MRM,NDL,558.0,8,"MRM,MMPL,GPI,JMDG,UPL,ULM,MUK,NDL",74.782,11.98074162979905
26773,GODAVARI EXPRES,BLL,MMS,403.0,8,"BLL,RPL,NSPH,KO,RAL,VKN,MRM,MMS",74.71000000000001,5.507935184803833
17436,GNT NS EXP,GPJ,BVRM,827.0,13,"GPJ,SUPP,POA,RAL,MPU,NBM,AKP,NRP,NBR,VBL,KRNT,RCG,BVRM",138.618,12.226149025756227
28304,VIKRAMASIMHAPURI,BVM,TDD,979.0,17,"BVM,PUDI,KVDU,MAG,TMC,KRAP,VNM,ALM,DKSA,GMDA,ODUR,PRDT,MGB,POA,KSTE,JKO,TDD",127.91599999999998,8.629399167960656
21289,VANDE BHARAT,PDGL,GUK,661.0,13,"PDGL,CCT,SLM,THY,SPF,KCC,MYL,CEM,CLX,SRPM,NDKD,NML,GUK",73.936,14.519878787372846
21274,VIKRAMASIMHAPURI,MLU,DEL,758.0,13,"MLU,VH,VKN,KBM,RJY,PLU,PDL,AKAH,SNM,MBD,RYP,KI,DEL",55.965999999999994,9.598548327742062
25268,GOLCONDA EXP,PVP,VTM,924.0,16,"PVP,VNM,KOVH,RJY,EE,KEF,NLA,PAV,UPD,BTTR,RJP,MDPD,KSK,OBM,TKBN,VTM",76.792,11.658868727282254
20503,KRISHNA EXPRESS,PUN,PLU,956.0,16,"PUN,JAQ,MRM,AKVD,HVM,CMZ,MLU,GVA,KVLS,PSLP,CTO,PVD,BVM,CU,DWP,PLU",126.16400000000002,8.773285017597466
27914,INTERCITY EXP,JKO,GNN,575.0,10,"JKO,MLK,GMA,BTTR,NMLU,POA,RCG,BBPM,UGD,GNN",70.874,9.192465936841973
25985,KRISHNA EXPRESS,OGL,RLG,663.0,13,"OGL,TEL,HX,PUN,COA,SGDM,KCI,TMPM,ALM,MCU,NCU,ODUR,RLG",89.38199999999999,13.4741853186009
13565,TUNGABHADRA EXP,NKDO,KCI,451.0,9,"NKDO,VNM,LIN,VLE,NOSM,NBM,BMD,NDD,KCI",44.238,11.926513321168093
29842,JANMABHOOMI EXP,APT,PDL,430.0,8,"APT,OGL,BSPL,PDU,KVR,NRT,RPL,PDL",69.038,12.004691582877088
13571,GNT NS EXP,CMZ,TADA,634.0,15,"CMZ,HX,LMD,HCM,KVM,KPU,TOU,SGDM,APT,DHNE,GLP,GDR,PYX,TLU,TADA",59.29600000000001,8.175700581601554
21358,TUNGABHADRA EXP,SPF,BGNP,812.0,15,"SPF,JMDG,RMZ,KDUH,GPDE,NRE,GNN,GLU,PUDI,PUA,NBR,ALAT,BEY,SAP,BGNP",77.4,16.188055781964678
16411,GODAVARI EXPRES,VML,PAVP,721.0,14,"VML,COA,TPW,ZPI,KPLL,CCT,BAV,VNM,MYL,SLM,PDT,DVD,RYP,PAVP",67.768,15.195590478819835
18312,BSB-SBP BI-W,BSB,SBP,893.0,37,"BSB,KEI,MGS,KMS,DGO,BBU,KTQ,SSM,DOS,SEB,ANH,NBG,KYF,JPL,HDN,MDJ,URD,GHD,DTO,BRWD,LTHR,TORI,KLRE,PTRU,BRKA,RMT,MURI,RNC,HTE,PKF,BANO,NXN,ROU,GP,JSG,RGL,SBP",135.00799999999998,10.606833646286717
16622,PRASHANTI EXP,SJMA,BBPM,1127.0,17,"SJMA,GLU,NMLU,TU,VTM,RLL,MKJ,SUP,LIN,TNKU,SRPM,DUSI,MMPL,SVPM,AKAH,YLK,BBPM",133.882,11.812305871420708
25467,RAYALASEEMA EXP,PAGM,PSA,969.0,16,"PAGM,GVN,VGH,KRYP,TADA,MOO,PSPY,PKD,PDMI,PVPT,KO,JAQ,POA,SPE,PEL,PSA",91.18199999999999,10.449912439824553
13456,FALAKNUMA EXP,KBM,BEY,744.0,15,"KBM,BMGM,KDT,UPD,VH,KVM,CLX,NGM,DKSA,UNDI,NS,PEL,CMZ,PRDT,BEY",68.228,9.864827418662733
29412,PRASHANTI EXP,TU,RRJ,452.0,12,"TU,PMD,MTM,YLM,KPN,GGNP,MGPR,DGDG,TIM,HAQ,TTU,RRJ",48.77,9.155353625065501
16472,TIRUMALA EXP,GVMH,KNRT,472.0,14,"GVMH,RYP,TPW,KLDI,OTR,VRVL,SDV,MPU,KKM,BUM,VNM,NUJ,NYP,KNRT",77.13199999999999,13.36982685003811
20640,SESHADRI EXP,KVM,NGNT,614.0,11,"KVM,DPD,GLU,RAL,GNT,PUMU,UNDI,RAM,VLV,RLG,NGNT",80.40799999999999,6.368867246222046
27252,SESHADRI EXP,APL,KOVH,328.0,8,"APL,GPDE,MMS,DNV,BVL,CTPR,PVPT,KOVH",53.653999999999996,14.625080512598895
12867,HWH-PDY WEEK,HWH,PDY,1922.0,17,"HWH,KGP,BLS,BBS,KUR,VZM,VSKP,DVD,RJY,BZA,NLR,RU,TPTY,KPD,VLR,VM,PDY",183.246,9.601944073988362
17517,MEMU SPECIAL,MDUN,ANV,841.0,16,"MDUN,TMPM,VMU,TOU,KPL,ARKV,TLU,RBCS,MLK,VTM,BGHU,EKM,MVP,TKBN,CTPR,ANV",75.566,10.473835496130343
19926,SIMHADRI EXP,VDD,PAVP,723.0,12,"VDD,HCM,SIE,OGL,PTT,PKPU,TNKU,TMPM,PEL,CMDP,PSPY,PAVP",67.808,3.3088547867804707
14130,SIMHADRI EXP,SCM,PVPT,697.0,14,"SCM,PVP,RLO,MLGT,KMQA,BGNP,CLX,AVLI,KPLL,TKPY,TDK,MAR,PCL,PVPT",109.648,16.494558799798188
22746,RAYALASEEMA EXP,PDT,ALM,940.0,16,"PDT,PMT,VAT,GNN,PDGL,ATP,KHT,MKJ,MDKU,RLO,PAP,KOU,NDKD,KYND,NBR,ALM",92.05199999999999,9.695494830074429
27583,VANDE BHARAT,KUK,TEK,416.0,9,"KUK,VPU,MMS,TU,PVP,MPL,KDT,PSPY,TEK",79.436,10.856911623477464
23368,NARAYANADRI EXP,VLD,AXR,551.0,9,"VLD,PNM,KMQA,KUK,DEL,BPY,KTV,TMPM,AXR",66.724,10.95381349120022
13587,TUNGABHADRA EXP,YA,GDV,814.0,16,"YA,AKVD,BTTR,NWP,DWP,PDMI,TKU,KPN,RAM,VKT,GVI,MDPD,RPL,PKO,DCU,GDV",72.422,9.56746936237582
18778,NARAYANADRI EXP,SNKG,SGKM,535.0,11,"SNKG,ALM,VGH,KVDU,AKU,MUM,SUPP,RDG,VTM,SAP,SGKM",70.688,10.456118782798903
22108,INTERCITY EXP,DNV,KMH,828.0,17,"DNV,KJJ,TDD,BLL,VSKP,BDVR,KCD,RU,SLO,KLU,PLVA,CPP,RRJ,ASP,MMS,MKR,KMH",95.186,17.18856538516231
24391,VANDE BHARAT,KMX,KTCR,483.0,9,"KMX,MRM,GMDA,VBL,TUNI,VSKP,YLK,KJJ,KTCR",74.87,8.168148505016301
17601,MEMU SPECIAL,UNDI,NSPH,442.0,8,"UNDI,SPT,BTVA,PDSN,BVM,BGHU,AKU,NSPH",113.30199999999999,11.238828675622738
25981,JANMABHOOMI EXP,JBK,THY,520.0,8,"JBK,VND,PDKN,TOU,PAP,GVA,MDVL,THY",68.00999999999999,11.400853038259898
20214,PINAKINI EXP,PRCA,KJJ,771.0,13,"PRCA,GTLM,JAQ,BTVA,NWP,VND,NASP,MADU,HNMN,SLO,NMLU,TTU,KJJ",59.25,13.177057714072593
29833,SEVEN HILLS EXP,GDR,NUJ,635.0,12,"GDR,TIU,MBL,SGDM,KVZ,ZPL,TMB,CHE,GGNP,JBK,CTO,NUJ",100.57000000000001,6.507891363567767
29622,NARAYANADRI EXP,UPD,NOSM,420.0,10,"UPD,SVF,SUP,BTTR,MDKU,CMDP,NRT,LVK,TMLU,NOSM",71.55199999999999,15.82119053674533
22473,BKN BDTS SF,BKN,BDTS,1211.0,23,"BKN,NOK,NGO,MTD,JU,LUNI,PMY,MJ,ABR,PNU,SID,UJA,MSH,ADI,ND,ANND,BRC,BH,ST,NVS,BL,BVI,BDTS",90.184,10.526012065355044
29373,RAYALASEEMA EXP,PAM,PIL,629.0,11,"PAM,NRT,NRE,JMDG,AKVD,VKN,NLR,NCU,NASP,VSKP,PIL",104.36600000000001,10.72143553821036
22086,PINAKINI EXP,ANE,PIL,560.0,10,"ANE,PGDI,TUNI,GGNP,HUP,REG,DWP,CCA,HNMN,PIL",59.372,12.799074966574736
22278,PINAKINI EXP,TEK,CCI,431.0,8,"TEK,KAQ,VKI,NGNT,OBM,VH,OBVP,CCI",41.808,8.956747177407658
14744,VISAKHA EXPRESS,JUR,KVM,272.0,9,"JUR,GMDA,IPM,MDVL,TGL,KDP,MGV,GMA,KVM",61.916,15.494730717247075
25801,AMARAVATI EXP,KDUH,APL,797.0,16,"KDUH,VKI,SJL,MKJ,CLPE,RJY,TLU,MGPR,YPD,TU,TDK,YLK,GNT,DUSI,ALM,APL",88.45,9.912368536328742
28736,JANMABHOOMI EXP,OBVP,IPM,586.0,12,"OBVP,KNRT,KMX,NLPD,RCA,KOU,PVP,SUP,DKSA,SPF,MRK,IPM",83.718,10.157377614325465
29334,CIRCAR EXPRESS,PGDI,SLO,554.0,10,"PGDI,DHNE,VZM,KOU,VLV,MCU,ALAT,GWM,KVR,SLO",56.13199999999999,11.776137736966222
20544,PINAKINI EXP,VMD,PMD,457.0,9,"VMD,BBPM,NSPH,NBR,MYL,CLU,BAV,MLU,PMD",80.666,10.682304526645922
25398,AMARAVATI EXP,BVRT,BLL,628.0,14,"BVRT,VPU,UGD,PSLP,VGA,CEM,BPP,BTTR,YA,SAB,SIE,CMDP,LVK,BLL",53.258,14.15355503045083
20756,VANDE BHARAT,KTV,PYX,796.0,13,"KTV,PGDI,DWP,UPD,ANB,VLV,KGL,PHM,GNT,DGB,KPL,KDUH,PYX",86.7,3.8773508997768076
24816,VISAKHA EXPRESS,CIV,SSPN,714.0,14,"CIV,PUT,MAG,MPL,GGNP,PKO,EKM,CKV,GPDE,VKI,TIU,SDM,VTM,SSPN",65.41799999999999,10.47263672624999
12723,TELANGANA EX,HYB,NDLS,1669.0,18,"HYB,SC,KZJ,RDM,MCI,BPA,SKZR,BPQ,CD,NGP,BPL,JHS,GWL,AGC,MTJ,BVH,NZM,NDLS",106.0,3.4626001790561918
18415,BBN-PURI INT,BBN,PURI,396.0,30,"BBN,BJMD,NOMD,DPS,DJHR,MMVR,BSPX,JRLI,NYG,PRNR,GADH,KDJR,NANR,BSTP,STBJ,NKW,HCNR,CLDR,SGDP,TGRL,TMKA,BGPL,SKND,JKPR,CTC,BBS,KUR,DEG,SIL,PURI",107.946,8.596724957796429
29471,RAYALASEEMA EXP,BVRM,STVA,873.0,15,"BVRM,GZL,VAT,PSA,PDMI,VSKP,UNDI,NOSM,PAM,RAM,RMZ,MDUN,MLGT,ZPI,STVA",81.9,15.67842944940596
19810,GOLCONDA EXP,CIV,BBPM,900.0,14,"CIV,DUU,TMLU,NLR,NBM,RLG,PKPU,VLV,VDE,PVP,BPP,CHE,PSA,BBPM",75.45,13.7248023665188
19309,GNC INDORE E,GNC,INDB,563.0,19,"GNC,KHDB,CLDY,SBT,ADI,MHD,ND,ANND,BRC,DRL,GDA,DHD,MGN,RTM,KUH,NAD,UJN,DWX,INDB",69.79400000000001,15.451159503415921
12575,CIRCAR EXPRESS,GY,KCI,859.0,16,"GY,KCD,MLGT,SJMA,ATP,AL,RLO,GPI,NDO,MMPL,CBM,RPRL,BVM,PSPY,POA,KCI",121.258,11.233951664485645
24518,VANDE BHARAT,JAQ,KO,606.0,11,"JAQ,PAP,GVA,PVD,NLS,RPRL,IPM,KPLL,GVN,ESV,KO",75.77000000000001,10.251577927324162
14238,RATNACHAL EXP,BBPM,ESV,998.0,17,"BBPM,KLU,STVA,BZA,CTPR,PSDA,PHM,RGM,KVDU,HX,NGM,YGD,MKJ,BVRM,ANE,DWP,ESV",77.72,10.12701338006423
25898,GNT NS EXP,RPL,GDP,479.0,12,"RPL,GRBL,HX,PLU,CLVR,VH,KOU,KKLR,NRR,NBR,NRYP,GDP",46.572,11.71311956739109
24471,TUNGABHADRA EXP,PEL,KRY,417.0,8,"PEL,VVM,BGHU,CKV,DCU,ULM,SGDM,KRY",119.75399999999999,7.427464574132949
13835,SESHADRI EXP,SKM,KKLR,282.0,7,"SKM,GLP,OBVP,ANE,PKPU,JUR,KKLR",99.696,10.988222331205353
27414,SIMHADRI EXP,VLV,TNRU,658.0,13,"VLV,NBM,PVP,UPD,TMLU,MLK,UGD,VJA,TU,AKVD,PUMU,BLL,TNRU",61.720000000000006,11.469163003462805
17615,KCG-MDU EXP,KCG,MDU,1283.0,23,"KCG,MBNR,GWD,KRNT,DHNE,ATP,DMM,KRY,MPL,PIL,PAK,CTO,KPD,AB,VN,JTJ,SA,ED,KRR,TPJ,DG,KQN,MDU",82.584,12.850193772858061
25899,CHARMINAR EXP,LIN,MNPT,963.0,17,"LIN,BTVA,UPD,GALA,VZM,KUK,PMD,RAL,DMM,KVM,EKM,KLDI,TLU,UNDI,MRK,VPU,MNPT",90.286,11.861141597670938
18311,SBP-BSB BI-W,SBP,BSB,890.0,37,"SBP,RGL,JSG,GP,ROU,NXN,BANO,PKF,HTE,RNC,MURI,RMT,BRKA,PTRU,KLRE,TORI,LTHR,BRWD,DTO,GHD,URD,MDJ,HDN,JPL,KYF,NBG,ANH,SEB,DOS,SSM,KTQ,BBU,DGO,KMS,MGS,KEI,BSB",98.292,13.120012195116281
19771,PINAKINI EXP,PHM,SAP,368.0,8,"PHM,VGA,PMD,KAQ,DMM,RYP,BVRT,SAP",109.55799999999999,12.454391594935501
15085,NARAYANADRI EXP,JKO,CPL,909.0,15,"JKO,NKDO,VSKP,APL,MCLA,SKM,PMD,CCA,PMT,VGH,GVMH,MBD,BMH,PSDA,CPL",144.63600000000002,12.80769417186404
19641,TUNGABHADRA EXP,DWP,NRE,631.0,10,"DWP,PUDI,KRAP,VDI,CKV,PAP,JUR,KOLA,ODUR,NRE",109.78399999999999,11.705497853572917
23149,VISAKHA EXPRESS,KPU,BEY,706.0,13,"KPU,SGKM,CPP,RMV,MYL,KNLP,IDP,AL,KI,RBCS,PUT,GDR,BEY",87.296,13.582053600247642
20326,GARIB RATH,KVR,RPCA,744.0,15,"KVR,RLG,AXR,TU,KCI,PDU,TNRU,RAL,RCG,MADU,JUR,NCU,VMD,NSPH,RPCA",94.444,9.021049273781852
17162,TUNGABHADRA EXP,UPD,SJMA,513.0,10,"UPD,TSR,SNM,TOU,SGDM,MKR,IPM,SCM,VNM,SJMA",86.404,11.014750564583839
25882,SESHADRI EXP,REG,VML,771.0,15,"REG,PDL,TEK,TEL,VTM,TKBN,GVL,APT,MVP,KEF,VPU,PVD,CGI,TIM,VML",65.788,4.026787801709946
14583,GOLCONDA EXP,KAQ,VZM,413.0,8,"KAQ,PMT,BTVA,CBM,PUDI,KRNT,KOVH,VZM",41.496,11.120819664035558
20437,INTERCITY EXP,PSA,BNL,815.0,16,"PSA,TAT,RAM,KOU,BMD,UKD,BVRT,BGNP,OGL,MDKU,NG,DKD,YADA,BZA,MLGT,BNL",57.934000000000005,5.54121196129511
13888,NARAYANADRI EXP,PKO,KRNT,533.0,9,"PKO,JBK,NRT,MPL,PCL,PLVA,GNN,TDD,KRNT",69.91,9.86802158489735
23133,CIRCAR EXPRESS,KNRT,HVM,852.0,16,"KNRT,KNLP,TNKU,NBM,SDV,PAM,UPD,CBM,NCU,BQU,PDL,KCD,PAGM,AL,HNMN,HVM",79.70599999999999,10.204306933839256
18584,RAYALASEEMA EXP,NDL,KPLL,616.0,13,"NDL,CVV,PSA,CCI,MBL,SPT,MPL,TAC,SMLG,KMX,BPY,LIN,KPLL",77.89200000000001,2.125292920987598
12790,VISAKHA EXPRESS,ANB,NKDO,829.0,15,"ANB,GWM,DMM,GTL,CPP,GPJ,MALM,SUP,GVMH,PMT,CCT,KGL,PMD,KCC,NKDO",77.738,13.374560553528484
20143,GNT NS EXP,VDI,RAM,541.0,11,"VDI,PAV,PDT,TNRU,NWP,SUDV,BZA,STUR,CLPE,TAC,RAM",72.99199999999999,7.99699443541134
26895,CIRCAR EXPRESS,RAM,NDO,664.0,13,"RAM,SUPP,NGNT,PSA,NBR,MDPD,NBM,VDD,PRH,MLU,MVP,TAC,NDO",74.2,6.520364253628783
27065,VISAKHA EXPRESS,RJY,BVM,538.0,12,"RJY,RCA,NCU,NMLU,GNN,MUK,SLM,PDT,RDG,TU,DKSA,BVM",55.61,12.799759763370561
18693,SIMHADRI EXP,SDV,VH,993.0,17,"SDV,VBL,NDD,VMD,GVMH,SYM,GWM,TPTY,MUM,DWP,TGL,KBA,PRH,UNDI,BLL,CEL,VH",82.622,4.4858076195931496
21776,INTERCITY EXP,LMD,NRR,710.0,15,"LMD,NDZ,DKSA,MAR,PAK,RLO,GPDE,NRYP,BSPL,VDE,KRYP,KPLH,PMT,ANB,NRR",141.154,8.536546725696521
23527,CHARMINAR EXP,ARKV,DMM,508.0,9,"ARKV,AKU,SF,RRJ,KKLR,SJL,KCM,APT,DMM",63.986000000000004,9.440708659841166
13609,PINAKINI EXP,MBD,KDUH,779.0,12,"MBD,GKM,NBR,RU,PCL,KVM,PAM,SNM,SVF,DMM,PUMU,KDUH",83.178,4.201775815057251
19897,VIKRAMASIMHAPURI,TU,KVR,754.0,15,"TU,KAQ,NWP,BPP,MMPL,PGRL,TPW,VLE,PDU,GUK,VDE,KTCR,NASP,VDI,KVR",47.066,10.38057705525083
20598,SESHADRI EXP,KVM,KOVH,589.0,12,"KVM,TGL,MCLA,NRR,UKD,RJY,TAC,LKSH,BSPL,SGKM,TUNI,KOVH",105.704,13.813802155815036
26200,FALAKNUMA EXP,PRH,ALM,896.0,17,"PRH,ANE,RPL,PYA,KLKA,PAVP,NRP,VNM,VKZ,ZPI,PVP,GALA,VPL,CCT,CVV,CMZ,ALM",70.33,9.113797232767473
15893,GARIB RATH,RLL,SUPP,720.0,12,"RLL,ARKV,KYND,VLD,NBM,CCA,DVR,GID,RYP,MVW,PYX,SUPP",75.914,12.139801481078678
22030,SIMHADRI EXP,GVMH,RJP,517.0,10,"GVMH,AKU,PVP,KMQA,NKDO,NMLU,PCU,GUK,GTL,RJP",37.977999999999994,9.198267228125092
18946,MEMU SPECIAL,AD,CCI,619.0,12,"AD,AVLI,LKDU,BBPM,PCU,DVR,TGL,NDD,AKU,TLU,YPD,CCI",110.598,6.815006969915735
24192,JANMABHOOMI EXP,SLO,NSX,905.0,17,"SLO,KPLH,AKVD,DGDG,VPU,PAV,RMV,ANV,PUA,EDD,RAL,MVP,NBR,GJJ,MALM,NDM,NSX",83.186,11.95804039130158
22644,PNBE ERS EXP,PNBE,ERS,2782.0,42,"PNBE,PNC,BKP,MKA,KIUL,JAJ,JSME,MDP,CRJ,ASN,BURN,ADRA,BQA,VSU,MDN,HIJ,JER,BLS,BHC,JJKR,CTC,BBS,KUR,BALU,BAM,PSA,CHE,VZM,VSKP,RJY,BZA,MAS,KPD,JTJ,SA,ED,TUP,CBE,PGT,TCR,AWY,ERS",172.762,6.274150938573284
12069,RIG - G JANS,RIG,G,419.0,15,"RIG,KHS,SKT,BUA,CPH,NIA,AKT,BSP,BYT,TLD,R,DURG,RJN,DGG,G",72.58399999999999,11.824712681498855
26238,VISAKHA EXPRESS,UNDI,CCI,458.0,9,"UNDI,SDV,CLU,SLO,KOU,NDPU,PUDI,DWP,CCI",101.36800000000001,10.315673511700533
29604,SIMHADRI EXP,SGDM,SUP,532.0,10,"SGDM,AL,POA,GGNP,KPN,RGM,KCI,TGU,VMU,SUP",110.55,7.769462658382497
27458,MEMU SPECIAL,GDV,SALR,649.0,13,"GDV,NKDO,KOVH,NGM,NLA,MVP,DPD,GKM,NDM,YPD,GRBL,CVV,SALR",68.72,10.38337132149284
27103,GODAVARI EXPRES,TTU,MLGT,773.0,14,"TTU,IDP,CCT,KHT,VKT,GPJ,JUR,VDE,VKZ,NOSM,BPY,SSPN,PRDT,MLGT",109.39000000000001,12.733758282612403
18416,PURI-BBN INT,PURI,BBN,396.0,30,"PURI,SIL,DEG,KUR,BBS,CTC,JKPR,SKND,BGPL,TMKA,TGRL,SGDP,CLDR,HCNR,NKW,STBJ,BSTP,NANR,KDJR,GADH,PRNR,NYG,JRLI,BSPX,MMVR,DJHR,DPS,NOMD,BJMD,BBN",60.738,3.8358662646135095
25302,JANMABHOOMI EXP,TEK,PDGL,824.0,15,"TEK,PEL,SKM,UGD,NG,ESV,VJA,TIM,SALR,NKDO,BUM,GMA,DHNE,DUU,PDGL",72.25,9.96353601890413
25220,PRASHANTI EXP,KRYP,TLU,856.0,15,"KRYP,BVM,KKM,NRYP,GPDE,PUT,ARK,PAGM,ANV,KCC,PUN,SLM,GPI,TADA,TLU",119.204,8.668259917653597
16976,SIMHADRI EXP,RLL,ZPI,541.0,11,"RLL,SRPM,DHNE,AKU,VRVL,GNN,KCI,NRP,SNM,BGHU,ZPI",56.156000000000006,6.0332230192493315
27315,SEVEN HILLS EXP,SJMA,AXR,432.0,9,"SJMA,VRVL,UPD,GTLM,KPLL,KCI,GMA,VDE,AXR",93.20599999999999,3.9302773439033523
26685,GODAVARI EXPRES,RJP,KDT,696.0,11,"RJP,IPM,KJJ,PKPU,PAVP,KPL,PDKN,CMDP,HNMN,GLP,KDT",90.80199999999999,12.762502497551175
21424,PINAKINI EXP,HX,NCE,397.0,7,"HX,GVMH,GGNP,TIU,RCG,TEL,NCE",78.768,10.15758435849784
15482,VIKRAMASIMHAPURI,KEF,HCM,483.0,10,"KEF,APT,UNDI,NRR,KOVH,ODUR,CBM,SAP,RMV,HCM",74.45,15.533566879503242
23489,GNT NS EXP,GTLM,TMPM,433.0,7,"GTLM,TADA,VML,BGNP,MAR,VKZ,TMPM",38.452,10.695224167823692
28286,GNT NS EXP,SF,AKP,275.0,7,"SF,KTV,GPI,NDPU,NKDO,KOU,AKP",78.85,4.681543548873593
18915,CHARMINAR EXP,VTM,ANE,952.0,16,"VTM,VNM,NSPH,THY,MNPT,KRY,MVP,SYM,CLX,MCLA,PDU,CMDP,GZL,EKM,DVD,ANE",105.676,8.930970272036516
12352,DANAPUR EXP,RJPB,HWH,529.0,23,"RJPB,PNC,FUT,KOO,BKP,BARH,MKA,HTZ,BRYA,LKR,KIUL,BSQP,MNP,JMU,JAJ,JSME,MDP,CRJ,ASN,RNG,DGR,BWN,HWH",115.46,15.188517044135684
17151,VIKRAMASIMHAPURI,MADU,ARKV,763.0,16,"MADU,ANB,NRYP,RBCS,SDM,VNM,MUM,PUN,DMM,GJJ,TDD,TGL,MCVM,KDT,GDV,ARKV",137.442,7.980336459072392
19742,PINAKINI EXP,MRK,PKPU,421.0,8,"MRK,KVR,TKU,AVLI,DPD,PAVP,DCU,PKPU",70.602,4.516975758181576
19172,CIRCAR EXPRESS,OGL,KCM,467.0,10,"OGL,VRVL,GMDA,VGH,BVRM,HX,VLD,HVM,TDD,KCM",54.658,7.282219441900938
26242,SIMHADRI EXP,ZPL,SKM,323.0,7,"ZPL,BEY,GTL,DCU,ALAT,VDD,SKM",63.074,11.844219265109874
28524,RAYALASEEMA EXP,PSDA,CPL,590.0,11,"PSDA,MOO,PSA,KDUH,SGDM,KSK,PDMI,PGRL,GPJ,MGV,CPL",90.888,12.524894011527602
15690,CIRCAR EXPRESS,KGL,BAV,762.0,14,"KGL,MVP,SF,SJL,DNV,HX,CTO,AKU,MOO,NDPU,IDP,TSR,SYM,BAV",69.39200000000001,9.501850872330085
13246,RJPB-NJP CAP,RJPB,NJP,485.0,35,"RJPB,PNC,BKG,FUT,KOO,BKP,BARH,MKA,HTZU,RJO,DKGS,GHX,BJU,BGS,LKN,KGG,MNE,MSK,NNR,THB,NNA,KTRH,KUE,CRR,SMO,KIR,LAV,KWE,AZR,BOE,SUD,TETA,DLK,KNE,NJP",48.414,14.439376025299708
28221,CHARMINAR EXP,VKN,SUP,442.0,10,"VKN,RGM,OGL,PCL,STVA,NGJA,DUU,CEM,KTCR,SUP",51.6,11.897186642227654
13374,RAYALASEEMA EXP,CLPE,VPL,782.0,14,"CLPE,YLM,PTT,AKP,CEM,AL,CTO,SGKM,KGL,TKPY,VTM,SUDV,TKBN,VPL",96.16,10.283272825321713
27128,MEMU SPECIAL,CIV,TGU,473.0,9,"CIV,VVM,VND,KCD,SJL,KKM,YGD,PDKN,TGU",73.614,14.665310429718152
23945,CIRCAR EXPRESS,CCT,KRYP,538.0,12,"CCT,KVM,PVD,TMB,IPM,NCE,BNL,VGA,PGU,APT,GRBL,KRYP",58.977999999999994,6.66925183210231
29377,GOLCONDA EXP,NOSM,PIL,399.0,10,"NOSM,CMZ,VND,VLV,REM,CTPR,KMH,SF,KTV,PIL",50.672000000000004,12.243983012075766
27680,GNT NS EXP,PDGL,KBA,916.0,16,"PDGL,TNKU,PAGM,MMS,BAV,VJA,RYP,GPY,GLU,KOVH,KLU,MKJ,PSLP,VDE,KCI,KBA",92.97999999999999,11.759538681427946
21964,SEVEN HILLS EXP,MDPD,GMA,414.0,9,"MDPD,NRT,VND,JBK,BVL,VPG,HNMN,OGL,GMA",79.454,8.324727022551553
15121,GOLCONDA EXP,GWM,DGB,548.0,11,"GWM,JMDG,MLU,EKM,SPF,PVPT,EE,KGL,PTT,TNRU,DGB",93.866,9.368595412333693
15468,AMARAVATI EXP,TDK,TIU,796.0,16,"TDK,KUMU,VMD,KOVH,CCI,KYND,TAT,KCI,CEL,LVK,KDT,NG,DNV,SPE,STUR,TIU",129.19400000000002,10.44971913498157
17377,GNT NS EXP,AXR,DGDG,817.0,15,"AXR,TEK,YA,BSPL,MRK,MRM,AKP,PUT,VKI,TGL,OTR,PSDA,TNKU,NWP,DGDG",148.37,10.779097828668215
